temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
28.4,20,9.1,1005,0,63,21,30.9,10,23
29.7,20,10.4,1004,0,61,22,32.7,10,23
29.5,20,10.4,1003,0,61,34,32.4,10,23
29.4,14,10.4,1003,0,61,45,32.2,10,23
29.2,14,10.4,1002,0,62,56,31.9,10,23
27.8,14,10,1003,0,68,53,30.3,10,23
26.4,14,9.5,1003,0,74,50,28.7,10,23
25,14,9,1004,0,80,46,27.1,10,23
24.6,14,8.9,1004,0,80,52,26.7,10,23
24.3,1,8.8,1005,0,80,57,26.2,10,23
23.9,1,8.6,1006,0,80,63,25.8,10,23
23.1,1,8.5,1006,0,86,75,25.3,6.7,23
22.4,2,8.4,1005,0,92,88,24.9,3.3,23
23.5,1,5,1004,0,77,73,25.4,10,23
23.3,1,4.8,1003,0,79,67,25.2,10,23
23,14,4.6,1003,0,80,61,25.1,10,23
22.8,14,4.3,1003,0,81,55,24.9,10,23
22.7,14,4.9,1003,0,81,47,24.9,10,23
22.7,14,5.5,1004,0,80,40,24.8,10,23
22.6,14,6.1,1004,0,80,33,24.8,10,23
23.9,14,6.8,1005,0,77,37,26.1,10,23
25.2,14,7.6,1005,0,75,41,27.3,10,23
26.5,14,8.3,1006,0,72,45,28.6,10,23
27.2,14,9.4,1005,0,72,50,29.7,10,23
27.8,14,10.4,1004,0,71,54,30.9,10,23
28.5,14,11.5,1003,0,71,58,32,10,23
28.6,14,11.5,1003,0,71,72,32.1,10,23
28.6,13,11.5,1002,0,70,86,32.1,10,23
28.7,13,11.5,1001,0,70,100,32.2,10,23
27.4,13,9.4,1002,0,76,87,30.6,10,23
26.2,6,7.2,1003,0.67,81,74,29,10,23
24.9,6,5,1003,0.89,87,62,27.4,10,23
24.3,6,4.9,1004,0.44,90,70,26.8,9,23
23.8,9,4.8,1005,1.07,94,78,26.3,8,23
23.2,9,4.7,1006,1.42,97,87,25.7,7,23
23.4,9,4,1005,0.71,95,84,25.8,8,23
23.5,19,3.2,1004,0.03,92,81,25.8,9,23
21.8,0,3.2,1004,0,66,21,21.8,10,23
21.6,0,3.1,1004,0,66,28,21.6,10,23
21.5,14,3,1004,0,67,36,21.5,10,23
21.3,14,2.9,1003,0,68,43,21.3,10,23
21.2,14,3.2,1004,0,70,38,21.2,10,23
21,14,3.6,1004,0,72,33,21,10,23
20.9,14,4,1005,0,74,29,20.9,10,23
22.5,14,4,1005,0,70,30,22.9,10,23
24,14,4,1006,0,66,30,24.9,10,23
25.6,14,4,1007,0,63,31,26.9,10,23
26.7,14,5.5,1006,0,61,30,28.2,10,23
27.8,14,7.1,1005,0,60,29,29.6,10,23
28.9,14,8.6,1004,0,58,28,30.9,10,23
28.4,14,7.8,1003,0,62,42,30.5,10,23
27.8,1,7,1003,0,66,55,30.1,10,23
27.3,1,6.1,1002,0,70,69,29.7,10,23
26.4,1,4.8,1002,0,72,69,28.6,10,23
25.4,6,3.5,1003,0.33,74,68,27.4,10,23
24.5,6,2.2,1003,0.44,77,67,26.3,10,23
23.9,6,2.2,1004,0.22,81,72,25.8,10,23
23.2,6,2.2,1005,0.5,86,76,25.4,10,23
22.6,6,2.2,1006,0.67,90,81,24.9,10,23
22.4,6,3,1005,0.33,92,86,24.8,10,23
22.3,6,3.8,1005,0.23,95,91,24.8,10,23
24.1,6,10.4,1003,0.18,93,75,26.6,10,23
24,6,8,1002,0.09,94,68,26.5,10,23
23.8,6,5.6,1002,0.23,95,61,26.3,10,23
23.7,6,3.2,1002,0.31,95,54,26.2,10,23
23.7,6,4.3,1002,0.16,95,63,26.2,9.7,23
23.8,19,5.4,1003,0.17,95,72,26.3,9.3,23
23.8,19,6.5,1004,0.22,95,81,26.3,9,23
24.9,19,7.1,1004,0.11,90,83,27.8,9,23
26.1,19,7.7,1005,0.13,86,86,29.4,9,23
27.2,19,8.3,1005,0.18,82,88,30.9,9,23
28.1,19,7.2,1004,0.09,80,83,32.6,9.3,23
29,6,6.1,1003,0.77,78,78,34.3,9.7,23
29.9,6,5,1002,1.02,76,73,36,10,23
29.1,6,4.7,1002,0.51,79,69,34.7,10,23
28.2,6,4.3,1001,0.7,83,66,33.3,10,23
27.4,6,4,1001,0.93,86,62,32,10,23
26.7,6,5.5,1001,0.47,88,65,30.9,10,23
26.1,6,7.1,1002,0.17,90,67,29.7,10,23
25.4,6,8.6,1003,0.22,92,70,28.6,10,23
24.9,6,10.1,1004,0.11,94,80,27.9,10,23
24.3,6,11.5,1004,0.6,96,90,27.2,10,23
23.8,6,13,1005,0.8,98,100,26.5,10,23
23.8,6,10.6,1004,0.4,96,70,26.3,10,23
23.7,0,8.2,1004,0,93,40,26.2,10,23
22.9,6,2.9,1004,0.44,89,56,25.1,10,23
22.5,6,4.4,1004,0.22,91,60,24.9,10,23
22.2,6,6,1003,0.2,93,63,24.6,10,23
21.8,6,7.6,1003,0.27,96,66,21.8,10,23
21.8,6,6.6,1004,0.13,96,73,21.8,7.3,23
21.7,8,5.6,1005,0,96,81,21.7,4.7,23
21.7,8,4.7,1005,0,97,89,21.7,2,23
23,8,4.9,1006,0,92,85,25.6,4.7,23
24.2,1,5.2,1006,0,87,81,26.7,7.3,23
25.5,1,5.4,1007,0,82,78,27.9,10,23
26.9,1,7,1006,0,76,75,29.7,10,23
28.2,6,8.5,1005,0.07,71,73,31.5,10,23
29.6,6,10.1,1004,0.09,66,70,33.3,10,23
29,6,10.7,1003,0.04,68,65,32.5,10,23
28.3,6,11.3,1003,0.17,71,60,31.7,10,23
27.7,6,11.9,1002,0.22,74,55,30.9,10,23
26.5,6,11.5,1003,0.11,79,62,29.4,9.7,23
25.4,19,11.2,1004,0.2,83,70,28,9.3,23
24.2,19,10.8,1004,0.27,88,77,26.5,9,23
24,19,10.1,1005,0.13,88,66,26.2,9.3,23
23.7,14,9.4,1006,0,89,55,26,9.7,23
23.5,14,8.6,1006,0,89,45,25.7,10,23
23.3,14,9,1006,0,89,49,25.5,10,23
23.2,14,9.4,1006,0,89,54,25.4,10,23
23,0,9,1004,0,91,10,25.3,10,23
22.8,0,8.3,1003,0,92,15,25.1,7.3,23
22.6,8,7.6,1003,0,93,19,25,4.7,23
22.4,8,6.8,1003,0,94,24,24.8,2,23
22.4,8,7.2,1003,0,94,24,24.8,2,23
22.3,8,7.6,1004,0,94,24,24.8,2,23
22.3,8,7.9,1005,0,94,23,24.8,2,23
23.8,8,8.8,1005,0,89,31,26.5,4.7,23
25.4,14,9.6,1006,0,83,38,28.2,7.3,23
26.9,14,10.4,1006,0,78,46,29.9,10,23
28.2,14,10.8,1005,0,73,64,31.7,10,23
29.5,19,11.2,1004,0.03,68,82,33.6,10,23
30.8,19,11.5,1003,0.04,63,100,35.4,10,23
30.2,19,10.3,1003,0.02,67,90,34.8,10,23
29.7,19,9.1,1002,0.03,70,81,34.2,10,23
29.1,19,7.9,1002,0.04,73,71,33.6,10,23
28.4,19,7.4,1002,0.02,74,58,32.3,10,23
27.7,14,7,1002,0,75,46,31,10,23
27,14,6.5,1003,0,75,33,29.7,10,23
26.2,14,6.4,1004,0,78,36,28.8,10,23
25.4,14,6.2,1004,0,82,39,27.8,10,23
24.6,14,6.1,1005,0,85,42,26.9,10,23
24.2,14,7.8,1005,0,88,50,26.5,10,23
23.7,1,9.5,1004,0,90,58,26,10,23
21.6,2,8.3,1005,0,98,100,21.6,0,23
21.6,2,7.1,1004,0,98,100,21.6,0,23
21.5,2,5.9,1004,0,99,100,21.5,0,23
21.5,2,4.7,1003,0,99,100,21.5,0,23
21.6,2,4.3,1004,0,99,100,21.6,0,23
21.8,2,4,1004,0,98,100,21.8,0,23
21.9,2,3.6,1005,0,98,100,21.9,0,23
22.4,2,3,1006,0,96,100,24.9,3.3,23
23,13,2.4,1006,0,94,100,25.4,6.7,23
23.5,13,1.8,1007,0,93,100,25.8,10,23
24.5,13,3.1,1006,0,90,94,27.1,10,23
25.4,6,4.4,1005,0.13,87,88,28.3,10,23
26.4,6,5.8,1004,0.18,84,82,29.6,10,23
26.8,6,6.1,1004,0.09,82,73,30.2,10,23
27.3,6,6.5,1003,0.2,80,64,30.8,10,23
27.7,6,6.8,1002,0.27,78,55,31.4,10,23
26.5,6,7,1003,0.13,82,56,29.8,9,23
25.3,9,7.1,1003,0.9,87,58,28.1,8,23
24.1,9,7.2,1004,1.2,91,60,26.5,7,23
23.8,9,7,1004,0.6,92,63,26.1,8,23
23.4,6,6.7,1005,0.57,93,67,25.8,9,23
23.1,6,6.5,1006,0.76,94,71,25.4,10,23
22.9,6,7.4,1005,0.38,94,62,25.2,7.3,23
22.7,8,8.4,1005,0,95,53,25.1,4.7,23
23.7,19,2.5,1004,0.04,90,78,25.9,10,23
23.4,19,2.8,1003,0.02,91,61,25.7,10,23
23.2,14,3,1003,0,92,44,25.4,10,23
22.9,14,3.2,1003,0,93,27,25.2,10,23
22.9,14,3,1003,0,94,32,25.2,7.3,23
22.9,8,2.8,1004,0,94,36,25.3,4.7,23
22.9,8,2.5,1005,0,94,41,25.3,2,23
24.3,8,4.1,1005,0,88,49,27,4.7,23
25.8,1,5.6,1006,0,83,57,28.6,7.3,23
27.2,1,7.2,1006,0,77,64,30.3,10,23
28.2,1,8.3,1005,0,74,76,31.8,10,23
29.1,6,9.4,1004,0.13,71,88,33.2,10,23
30.1,6,10.4,1003,0.18,67,100,34.7,10,23
29.9,6,8.5,1003,0.09,69,90,34.5,10,23
29.6,19,6.6,1002,0.03,71,81,34.2,10,23
29.4,19,4.7,1002,0.04,72,71,34,10,23
28.2,19,5.9,1002,0.02,76,73,32.2,9.7,23
27,19,7.1,1003,0.1,80,75,30.4,9.3,23
25.8,19,8.3,1003,0.13,84,77,28.6,9,23
25.4,19,8.6,1004,0.07,86,80,28.1,9.3,23
24.9,19,9,1004,0.03,88,84,27.5,9.7,23
24.5,19,9.4,1005,0.04,89,87,27,10,23
24,19,9.5,1005,0.02,91,78,26.5,10,23
23.6,19,9.6,1004,0.03,92,69,25.9,10,23
22.1,6,4.7,1004,0.31,97,96,24.7,10,23
22.1,6,4.8,1004,0.16,97,97,24.7,10,23
22.2,6,4.9,1003,0.1,97,99,24.8,10,23
22.2,6,5,1003,0.13,98,100,24.8,10,23
22.4,6,3.8,1004,0.07,97,99,24.9,7.3,23
22.6,8,2.6,1004,0.03,97,97,25.1,4.7,23
22.8,8,1.4,1005,0.04,96,96,25.2,2,23
24,8,2,1005,0.02,92,95,26.6,4.7,23
25.2,13,2.6,1006,0,87,94,28.1,7.3,23
26.4,13,3.2,1006,0,83,93,29.5,10,23
27.6,13,3.2,1005,0,78,88,31.4,9.7,23
28.9,19,3.2,1004,0.07,74,84,33.3,9.3,23
30.1,19,3.2,1004,0.09,70,80,35.2,9,23
29.6,19,3.4,1003,0.04,72,77,34.5,9.3,23
29.2,6,3.5,1002,0.2,73,75,33.7,9.7,23
28.7,6,3.6,1002,0.27,75,72,33,10,23
27.7,6,3.6,1002,0.13,78,76,31.4,10,23
26.6,6,3.6,1003,0.13,81,81,29.9,10,23
25.6,6,3.6,1003,0.18,85,85,28.3,10,23
25.1,6,4,1004,0.09,86,86,27.6,10,23
24.5,6,4.3,1004,0.2,87,86,26.9,10,23
24,6,4.7,1005,0.27,88,87,26.2,10,23
23.8,6,7,1004,0.13,90,69,26,7.3,23
23.5,8,9.2,1004,0,92,50,25.9,4.7,23
23.7,0,5.8,1003,0,91,10,26,10,23
23.5,0,5.8,1003,0,92,15,25.8,7.3,23
23.3,8,5.8,1003,0,93,20,25.7,4.7,23
23.1,8,5.8,1003,0,94,26,25.5,2,23
23.2,8,5.5,1003,0,94,30,25.6,2,23
23.2,8,5.3,1004,0,95,35,25.6,2,23
23.3,8,5,1004,0,95,40,25.7,2,23
24.8,8,5.9,1005,0,90,52,27.7,4.3,23
26.2,19,6.7,1005,0.07,85,63,29.6,6.7,23
27.7,19,7.6,1006,0.09,80,75,31.6,9,23
29,19,7.8,1005,0.04,75,76,33.7,9.3,23
30.4,6,8,1004,0.07,70,76,35.8,9.7,23
31.7,6,8.3,1003,0.09,65,77,37.9,10,23
31.3,6,8,1002,0.04,67,81,37.5,9.7,23
31,19,7.8,1002,0.23,69,85,37.1,9.3,23
30.6,19,7.6,1001,0.31,71,89,36.7,9,23
29.3,19,7.7,1002,0.16,76,86,34.5,9,23
27.9,19,7.8,1002,0.07,81,82,32.4,9,23
26.6,19,7.9,1003,0.09,86,79,30.2,9,23
26.2,19,6.5,1003,0.04,87,82,29.6,9,23
25.8,19,5,1004,0.23,87,85,28.9,9,23
25.4,19,3.6,1005,0.31,88,88,28.3,9,23
24.9,19,5.2,1005,0.16,91,88,27.7,9,23
24.4,19,6.7,1005,0.17,94,87,27.2,9,23
23,14,9.7,1005,0,88,58,25.2,10,23
22.7,14,10.6,1005,0,90,49,25,10,23
22.5,14,11.4,1005,0,91,40,24.8,10,23
22.2,14,12.2,1004,0,92,31,24.6,10,23
22.1,14,12.5,1005,0,92,35,24.5,10,23
21.9,14,12.7,1006,0,93,40,21.9,10,23
21.8,14,13,1007,0,93,45,21.8,10,23
23.2,14,16,1007,0,88,42,25.7,10,23
24.6,14,19,1007,0,83,38,27,10,23
26,14,22,1008,0,78,35,28.3,10,23
27,14,21.5,1007,0,74,46,29.7,10,23
28.1,19,21,1006,0.03,70,57,31,10,23
29.1,19,20.5,1005,0.04,66,67,32.4,10,23
28.6,19,19.8,1005,0.02,68,73,31.8,10,23
28.2,6,19.1,1005,0.17,69,78,31.1,10,23
27.7,6,18.4,1005,0.22,71,83,30.5,10,23
26.7,6,16.1,1005,0.11,76,74,29.3,10,23
25.6,14,13.8,1006,0,80,65,28,10,23
24.6,14,11.5,1007,0,85,56,26.8,10,23
24.2,14,10.9,1008,0,86,53,26.4,10,23
23.7,14,10.3,1009,0,87,51,25.9,10,23
23.3,14,9.7,1009,0,88,48,25.5,10,23
23.1,14,10.8,1009,0,87,42,25.3,10,23
22.8,14,11.9,1009,0,86,35,25.1,10,23
23.3,1,11.2,1004,0,92,66,25.6,10,23
23.2,1,11,1004,0,92,55,25.5,10,23
23.1,14,10.9,1004,0,92,45,25.4,10,23
23,14,10.8,1003,0,93,35,25.3,10,23
22.9,14,10,1004,0,92,42,25.2,10,23
22.9,14,9.1,1005,0,92,48,25.2,10,23
22.8,14,8.3,1005,0,92,55,25.1,10,23
24.2,14,10.1,1006,0,88,64,26.9,10,23
25.7,1,11.9,1006,0,84,74,28.6,10,23
27.1,1,13.7,1007,0,79,84,30.4,10,23
27.7,1,14,1006,0,78,84,31.4,10,23
28.2,6,14.4,1005,0.3,77,85,32.3,10,23
28.8,6,14.8,1004,0.4,75,85,33.3,10,23
29,6,15,1004,0.2,75,84,33.7,9.7,23
29.1,19,15.2,1004,0.23,75,82,34,9.3,23
29.3,19,15.5,1003,0.31,75,81,34.4,9,23
28.3,19,13.7,1004,0.16,79,77,32.8,9,23
27.2,19,11.9,1005,0.07,84,74,31.3,9,23
26.2,19,10.1,1006,0.09,88,70,29.7,9,23
25.5,19,9.5,1007,0.04,89,75,28.6,9.3,23
24.7,19,8.9,1007,0.03,90,80,27.4,9.7,23
24,19,8.3,1008,0.04,90,85,26.3,10,23
23.8,19,9.2,1008,0.02,89,66,26.1,10,23
23.7,14,10.2,1007,0,87,48,25.8,10,23
22.5,8,9.4,1005,0,96,44,24.9,2,23
22.3,8,9.6,1004,0,96,63,24.8,1.3,23
22.1,2,9.8,1004,0,97,81,24.7,0.7,23
21.9,2,10.1,1004,0,98,100,21.9,0,23
21.9,2,9.8,1005,0,98,100,21.9,0,23
21.8,2,9.6,1005,0,98,100,21.8,0,23
21.8,2,9.4,1006,0,98,100,21.8,0,23
23,2,12.5,1007,0,94,98,25.6,3.3,23
24.1,13,15.6,1007,0,89,96,26.7,6.7,23
25.3,13,18.7,1008,0,85,95,27.8,10,23
26.1,13,18.8,1007,0,82,92,29,10,23
27,19,19,1006,0.03,79,90,30.2,10,23
27.8,19,19.1,1005,0.04,77,88,31.4,10,23
27.8,19,18.1,1005,0.02,77,79,31.5,10,23
27.9,14,17.2,1004,0,78,70,31.7,10,23
27.9,14,16.2,1004,0,78,61,31.8,10,23
26.8,14,14,1005,0,81,65,30.2,10,23
25.7,19,11.9,1006,0.03,84,69,28.5,10,23
24.6,19,9.7,1006,0.04,87,73,26.9,10,23
24.1,19,9.5,1007,0.02,88,62,26.4,10,23
23.6,14,9.2,1008,0,90,50,25.9,10,23
23.1,14,9,1009,0,92,39,25.4,10,23
22.7,14,8.8,1009,0,93,34,25.1,7.3,23
22.4,8,8.5,1008,0,94,30,24.9,4.7,23
23.1,19,9.7,1004,0.04,94,61,25.4,10,23
23,19,9.6,1004,0.02,93,64,25.3,10,23
23,1,9.5,1004,0,93,67,25.3,10,23
22.9,1,9.4,1003,0,93,70,25.2,10,23
22.8,1,9.8,1004,0,93,58,25.2,7.3,23
22.8,8,10.3,1005,0,94,46,25.1,4.7,23
22.7,8,10.8,1005,0,94,34,25.1,2,23
24.1,8,13.4,1006,0,90,51,26.8,4.7,23
25.5,1,16.1,1006,0,86,68,28.6,7.3,23
26.9,1,18.7,1007,0,81,85,30.3,10,23
27.6,1,19.2,1006,0,79,85,31.4,10,23
28.2,19,19.7,1005,0.03,77,85,32.4,10,23
28.9,19,20.2,1004,0.04,75,85,33.5,10,23
29,19,19.6,1004,0.02,75,70,33.8,10,23
29.2,14,19,1004,0,75,55,34.1,10,23
29.3,14,18.4,1003,0,75,39,34.4,10,23
27.8,14,16.3,1004,0,80,32,32.1,10,23
26.3,20,14.3,1005,0,84,24,29.7,10,23
24.8,0,12.2,1006,0,89,16,27.4,10,23
24.4,0,11.4,1007,0,90,16,26.9,10,23
24.1,0,10.6,1007,0,90,16,26.5,10,23
23.7,0,9.7,1008,0,91,17,26,10,23
23.5,0,10.7,1008,0,90,23,25.8,10,23
23.4,14,11.6,1008,0,90,29,25.6,10,23
23.3,8,11.5,1003,0,95,31,25.7,2,23
23.2,8,10.1,1003,0,95,50,25.6,2,23
23,8,8.6,1003,0,96,69,25.4,2,23
22.9,8,7.2,1003,0,96,88,25.3,2,23
23,8,7.3,1004,0,96,92,25.4,2,23
23,8,7.4,1004,0,96,96,25.5,2,23
23.1,8,7.6,1005,0,97,100,25.6,2,23
23.9,8,9.5,1006,0,93,100,26.6,4.7,23
24.8,13,11.4,1006,0,90,100,27.5,7.3,23
25.6,13,13.3,1007,0,87,100,28.5,10,23
26.6,13,14.9,1006,0,84,93,30,10,23
27.5,19,16.4,1005,0.03,81,85,31.5,10,23
28.5,19,18,1004,0.04,78,78,33,10,23
28.4,19,18.8,1004,0.02,79,75,33,9.7,23
28.4,19,19.7,1004,0.1,80,73,33.1,9.3,23
28.3,19,20.5,1003,0.13,81,70,33.1,9,23
27.2,19,17.5,1004,0.07,84,55,31.3,9.3,23
26.1,14,14.5,1005,0,87,41,29.6,9.7,23
25,14,11.5,1006,0,91,26,27.8,10,23
24.3,14,10.2,1007,0,91,26,26.9,10,23
23.6,14,8.9,1007,0,92,26,26.1,10,23
22.9,14,7.6,1008,0,93,26,25.2,10,23
22.4,14,8.6,1008,0,92,20,24.9,10,23
21.9,0,9.7,1008,0,92,14,21.9,10,23
23.9,19,8.3,1004,0.22,97,87,26.6,9,23
23.7,19,7.8,1004,0.11,97,86,26.4,9,23
23.6,19,7.3,1004,0.13,97,86,26.1,9,23
23.4,19,6.8,1003,0.18,97,85,25.9,9,23
23.5,19,5.9,1004,0.09,97,70,26,6.7,23
23.6,8,4.9,1005,0,96,54,26.1,4.3,23
23.7,8,4,1005,0,95,39,26.2,2,23
24.9,8,5.2,1006,0,91,40,27.9,4.3,23
26.1,21,6.4,1006,0,87,42,29.5,6.7,23
27.3,21,7.6,1007,0,83,43,31.2,9,23
28.3,21,8.9,1006,0,79,48,32.9,9.3,23
29.4,14,10.2,1005,0,75,52,34.6,9.7,23
30.4,14,11.5,1004,0,72,57,36.3,10,23
30.5,14,11.5,1004,0,72,65,36.8,10,23
30.7,19,11.5,1003,0.03,73,74,37.4,10,23
30.8,19,11.5,1003,0.04,74,82,37.9,10,23
29.3,19,10.6,1004,0.02,78,80,35.1,9.7,23
27.7,19,9.6,1005,0.13,82,77,32.3,9.3,23
26.2,19,8.6,1006,0.18,86,75,29.5,9,23
25.7,19,9.1,1006,0.09,88,69,28.8,9.3,23
25.3,6,9.6,1007,0.2,89,62,28.1,9.7,23
24.8,6,10.1,1008,0.27,90,56,27.4,10,23
24.7,6,10.4,1007,0.13,88,46,27.2,10,23
24.7,14,10.8,1007,0,86,36,27,10,23
22.6,14,13,1008,0,85,29,24.9,10,23
22.4,14,13.8,1008,0,86,27,24.8,10,23
22.1,0,14.6,1008,0,88,26,24.6,10,23
21.9,0,15.5,1008,0,90,24,21.9,10,23
21.7,0,15.2,1009,0,90,29,21.7,10,23
21.5,14,15,1009,0,91,33,21.5,10,23
21.3,14,14.8,1010,0,92,38,21.3,10,23
22.8,14,17.5,1011,0,85,36,25.3,10,23
24.2,14,20.3,1011,0,78,34,26.4,10,23
25.7,14,23,1012,0,71,32,27.5,10,23
26.8,14,23.4,1011,0,67,43,28.6,10,23
27.8,1,23.8,1010,0,63,54,29.8,10,23
28.9,1,24.1,1009,0,58,65,30.9,10,23
28.4,1,22.3,1009,0,60,58,30.4,10,23
28,14,20.5,1008,0,62,51,29.9,10,23
27.5,14,18.7,1008,0,64,44,29.4,10,23
26.5,14,16.6,1008,0,66,35,28.3,10,23
25.6,20,14.4,1009,0,69,26,27.3,10,23
24.6,0,12.2,1010,0,71,17,26.2,10,23
24,0,12.6,1010,0,73,16,25.8,10,23
23.4,0,13,1011,0,75,15,25.3,10,23
22.8,0,13.3,1012,0,77,13,24.9,10,23
22.7,0,12.5,1012,0,79,15,24.9,10,23
22.6,0,11.6,1011,0,80,17,24.8,10,23
23.5,14,11.2,1007,0,86,29,25.6,10,23
23.4,14,12.8,1007,0,85,25,25.5,10,23
23.3,0,14.5,1007,0,85,22,25.4,10,23
23.2,0,16.2,1006,0,84,18,25.3,10,23
22.8,0,14.9,1007,0,85,18,25,10,23
22.4,0,13.6,1008,0,86,18,24.8,10,23
22,0,12.2,1009,0,87,18,24.5,10,23
23.4,20,16.4,1009,0,82,14,25.7,10,23
24.8,20,20.6,1010,0,76,10,26.9,10,23
26.2,20,24.8,1010,0,71,6,28.1,10,23
27.1,20,25.2,1009,0,69,22,29.4,10,23
28.1,14,25.6,1009,0,67,37,30.8,10,23
29,14,25.9,1008,0,65,52,32.1,10,23
29,14,24.4,1007,0,66,41,32.2,10,23
28.9,20,22.8,1007,0,68,29,32.3,10,23
28.9,20,21.2,1006,0,69,18,32.4,10,23
28.2,20,17.6,1007,0,72,13,31.6,10,23
27.5,20,14,1008,0,76,8,30.7,10,23
26.8,0,10.4,1009,0,80,3,29.9,10,23
25.5,0,10.3,1009,0,81,3,28.3,10,23
24.3,0,10.2,1010,0,82,3,26.7,10,23
23,0,10.1,1010,0,83,3,25.1,10,23
23.2,0,9.5,1010,0,83,12,25.3,10,23
23.3,14,8.9,1010,0,84,22,25.4,10,23
22,8,8.3,1008,0,95,26,24.6,2,23
21.7,8,8.8,1008,0,95,30,21.7,2,23
21.5,8,9.2,1008,0,96,33,21.5,2,23
21.2,8,9.7,1008,0,96,37,21.2,2,23
21.1,8,10,1009,0,96,36,21.1,2,23
21,8,10.2,1009,0,96,36,21,2,23
20.9,8,10.4,1010,0,97,36,20.9,2,23
22.4,8,13.7,1010,0,91,34,23.1,4.7,23
23.8,14,16.9,1011,0,85,33,25.2,7.3,23
25.3,14,20.2,1011,0,79,32,27.4,10,23
26.6,14,21,1011,0,74,31,29,10,23
27.8,14,21.8,1010,0,69,30,30.5,10,23
29.1,14,22.7,1009,0,64,30,32.1,10,23
29,14,20.9,1008,0,65,29,32.2,10,23
29,14,19.1,1008,0,67,28,32.2,10,23
28.9,14,17.3,1007,0,68,28,32.3,10,23
27.3,14,15.1,1008,0,72,24,30.2,10,23
25.7,20,13,1009,0,75,20,28.1,10,23
24.1,0,10.8,1010,0,79,16,26,10,23
23.4,0,9.8,1010,0,80,13,25.5,10,23
22.8,0,8.9,1011,0,81,11,25.1,10,23
22.1,0,7.9,1012,0,83,8,24.6,10,23
21.8,0,7.3,1011,0,83,7,21.8,10,23
21.5,0,6.7,1011,0,83,6,21.5,10,23
23.2,14,12.6,1007,0,89,36,25.4,10,23
23,14,14,1007,0,88,29,25.2,10,23
22.9,0,15.5,1007,0,86,23,25.1,10,23
22.7,0,16.9,1007,0,85,16,24.9,10,23
22.5,0,16,1007,0,86,17,24.8,10,23
22.3,0,15,1008,0,87,18,24.7,10,23
22.1,0,14,1009,0,88,20,24.6,10,23
23.5,20,17.6,1009,0,82,16,25.8,10,23
24.9,20,21.2,1010,0,76,12,27,10,23
26.3,20,24.8,1011,0,70,8,28.2,10,23
27.3,20,25.3,1010,0,68,23,29.5,10,23
28.2,14,25.8,1009,0,65,38,30.8,10,23
29.2,14,26.3,1008,0,63,54,32.1,10,23
29.3,14,24.1,1007,0,64,42,32.5,10,23
29.4,20,22,1007,0,65,30,32.8,10,23
29.5,20,19.8,1007,0,66,18,33.2,10,23
28.1,20,16.9,1007,0,70,14,31.2,10,23
26.6,20,14,1008,0,74,9,29.2,10,23
25.2,0,11.2,1009,0,78,5,27.2,10,23
24.4,0,11.6,1009,0,79,4,26.5,10,23
23.7,0,12.1,1010,0,80,3,25.7,10,23
22.9,0,12.6,1010,0,81,2,25,10,23
23,0,12.1,1010,0,82,6,25.1,10,23
23.1,0,11.6,1010,0,83,10,25.2,10,23
21.4,0,10.8,1007,0,91,7,21.4,10,23
21.1,0,11.4,1007,0,90,7,21.1,10,23
20.9,0,12,1007,0,89,7,20.9,10,23
20.6,0,12.6,1007,0,88,7,20.6,10,23
20.5,0,12.1,1008,0,89,6,20.5,10,23
20.3,0,11.6,1008,0,90,6,20.3,10,23
20.2,0,11.2,1009,0,90,5,20.2,10,23
22,20,14.5,1010,0,85,8,22.6,10,23
23.8,20,17.9,1010,0,79,11,25.1,10,23
25.6,20,21.2,1011,0,74,14,27.5,10,23
26.8,20,21.8,1010,0,70,24,29,10,23
28,14,22.4,1009,0,67,34,30.6,10,23
29.2,14,23,1008,0,63,44,32.1,10,23
30,14,22,1008,0,64,33,34,10,23
30.7,20,20.9,1007,0,65,23,35.9,10,23
31.5,20,19.8,1007,0,67,12,37.8,10,23
28.7,20,16.6,1007,0,71,9,33.6,10,23
26,20,13.3,1008,0,75,7,29.4,10,23
23.2,0,10.1,1009,0,79,5,25.2,10,23
22.7,0,10.1,1009,0,80,4,24.9,10,23
22.1,0,10.1,1010,0,80,4,24.7,10,23
21.6,0,10.1,1011,0,81,3,21.6,10,23
21.6,0,9.1,1011,0,82,3,21.6,10,23
21.7,0,8.2,1011,0,84,3,21.7,10,23
24.6,14,11.2,1006,0,84,27,26.8,10,23
24.3,14,10.7,1006,0,85,37,26.5,10,23
24.1,14,10.2,1006,0,85,47,26.2,10,23
23.8,14,9.7,1006,0,86,57,25.9,10,23
23.6,14,10.1,1007,0,87,46,25.7,10,23
23.3,0,10.4,1008,0,89,34,25.5,10,23
23.1,0,10.8,1008,0,90,23,25.3,10,23
24.5,20,14.5,1009,0,84,21,26.8,10,23
25.9,20,18.2,1009,0,78,19,28.4,10,23
27.3,20,22,1010,0,72,17,29.9,10,23
29.2,20,22.8,1009,0,68,14,33.2,10,23
31,20,23.6,1008,0,65,10,36.4,10,23
32.9,20,24.5,1007,0,61,7,39.7,10,23
32.1,20,22.6,1007,0,64,11,38.5,10,23
31.3,20,20.6,1006,0,67,14,37.3,10,23
30.5,20,18.7,1006,0,70,17,36.1,10,23
