,temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
1424,4.3,21,7.3,1021.0,0.0,82,42,2.5,9.3,1
1425,4.9,21,7.9,1021.0,0.0,82,43,3.0,9.0,1
1426,5.9,21,7.0,1021.0,0.0,76,43,4.5,9.0,1
1427,7.0,21,6.0,1020.0,0.0,69,43,6.0,9.0,1
1428,8.0,21,5.0,1020.0,0.0,63,44,7.5,9.0,1
1429,9.0,21,6.1,1017.0,0.0,58,45,8.4,9.0,1
1430,10.1,21,7.2,1015.0,0.0,53,47,9.3,9.0,1
1431,11.1,21,8.3,1013.0,0.0,49,48,10.2,9.0,1
1432,10.9,21,9.5,1013.0,0.0,51,57,9.7,9.0,1
1433,10.6,21,10.7,1013.0,0.03,53,66,9.3,9.0,1
1434,10.4,21,11.9,1012.0,0.04,56,75,8.8,9.0,1
1435,8.9,21,11.2,1014.0,0.02,61,65,7.1,9.0,1
1436,7.3,21,10.4,1015.0,0.0,67,55,5.4,9.0,1
1437,5.8,21,9.7,1017.0,0.0,73,44,3.7,9.0,1
1438,5.5,21,9.2,1018.0,0.0,73,43,3.4,9.3,1
1439,5.2,14,8.8,1019.0,0.0,73,42,3.2,9.7,1
1440,24.5,6,6.5,1008.0,0.49,87,70,26.8,10.0,1
1441,24.1,6,6.8,1008.0,0.24,88,71,26.4,10.0,1
1442,23.8,6,7.2,1008.0,0.33,90,72,26.1,10.0,1
1443,23.4,6,7.6,1008.0,0.44,91,73,25.7,10.0,1
1444,23.7,6,7.0,1008.0,0.22,90,64,26.0,10.0,1
1445,23.9,14,6.4,1009.0,0.0,89,55,26.2,10.0,1
1446,24.2,14,5.8,1010.0,0.0,88,47,26.5,10.0,1
1447,26.0,14,6.6,1010.0,0.0,80,42,28.6,10.0,1
1448,27.8,14,7.4,1010.0,0.0,72,37,30.8,10.0,1
1449,29.6,14,8.3,1010.0,0.0,64,33,32.9,10.0,1
1450,30.8,14,8.4,1009.0,0.0,61,30,34.8,10.0,1
1451,31.9,20,8.5,1008.0,0.0,58,26,36.7,10.0,1
1452,33.1,20,8.6,1007.0,0.0,56,23,38.6,10.0,1
1453,32.4,20,7.8,1007.0,0.0,61,23,38.2,10.0,1
1454,31.6,20,7.0,1006.0,0.0,66,24,37.9,10.0,1
1455,30.9,20,6.1,1006.0,0.0,72,24,37.5,10.0,1
1456,29.4,20,6.5,1006.0,0.0,74,40,34.7,9.7,1
1457,27.9,19,6.8,1007.0,0.07,76,57,31.8,9.3,1
1458,26.4,19,7.2,1008.0,0.09,78,73,29.0,9.0,1
1459,25.5,19,6.6,1008.0,0.04,83,74,28.0,9.3,1
1460,24.5,6,6.0,1009.0,0.43,87,76,26.9,9.7,1
1461,23.6,6,5.4,1009.0,0.58,92,77,25.9,10.0,1
1462,23.4,6,6.0,1009.0,0.29,91,79,25.7,9.7,1
1463,23.2,19,6.6,1009.0,0.07,91,81,25.5,9.3,1
1464,25.5,14,2.9,1008.0,0.0,71,47,27.2,10.0,1
1465,25.2,14,4.3,1008.0,0.0,73,47,26.9,10.0,1
1466,24.9,14,5.8,1008.0,0.0,74,46,26.7,10.0,1
1467,24.6,14,7.2,1008.0,0.0,75,46,26.4,10.0,1
1468,24.8,14,6.7,1009.0,0.0,77,40,26.8,10.0,1
1469,25.1,14,6.2,1009.0,0.0,78,34,27.1,10.0,1
1470,25.3,14,5.8,1010.0,0.0,80,28,27.5,10.0,1
1471,27.0,14,7.1,1010.0,0.0,74,29,29.8,10.0,1
1472,28.6,14,8.4,1010.0,0.0,69,30,32.1,10.0,1
1473,30.3,14,9.7,1011.0,0.0,64,32,34.4,10.0,1
1474,31.3,14,10.0,1009.0,0.0,61,46,36.1,10.0,1
1475,32.3,19,10.2,1008.0,0.03,59,61,37.7,10.0,1
1476,33.3,19,10.4,1007.0,0.04,57,75,39.4,10.0,1
1477,32.8,19,9.4,1007.0,0.02,61,79,39.2,10.0,1
1478,32.2,19,8.3,1007.0,0.03,65,82,39.0,10.0,1
1479,31.7,19,7.2,1006.0,0.04,68,86,38.8,10.0,1
1480,30.0,19,6.7,1007.0,0.02,73,82,35.7,9.7,1
1481,28.2,19,6.2,1007.0,0.1,77,79,32.6,9.3,1
1482,26.5,19,5.8,1008.0,0.13,82,75,29.5,9.0,1
1483,26.0,19,6.0,1008.0,0.07,82,77,28.7,9.3,1
1484,25.5,19,6.2,1009.0,0.03,82,79,28.0,9.7,1
1485,25.0,19,6.5,1009.0,0.04,83,81,27.2,10.0,1
1486,24.8,19,6.0,1009.0,0.02,81,78,26.9,9.7,1
1487,24.6,19,5.5,1009.0,0.1,79,76,26.5,9.3,1
1488,25.4,19,5.8,1008.0,0.04,84,74,27.9,10.0,1
1489,25.3,19,6.1,1007.0,0.02,84,58,27.8,10.0,1
1490,25.2,14,6.5,1007.0,0.0,84,42,27.6,10.0,1
1491,25.1,14,6.8,1007.0,0.0,84,26,27.5,10.0,1
1492,25.0,14,7.6,1008.0,0.0,85,27,27.5,10.0,1
1493,25.0,14,8.3,1008.0,0.0,86,27,27.4,10.0,1
1494,24.9,14,9.0,1009.0,0.0,87,28,27.4,10.0,1
1495,25.4,14,9.7,1009.0,0.0,86,34,28.1,10.0,1
1496,25.9,14,10.4,1010.0,0.0,85,41,28.9,10.0,1
1497,26.4,14,11.2,1010.0,0.0,83,48,29.6,10.0,1
1498,28.2,14,11.5,1009.0,0.0,78,60,32.4,10.0,1
1499,29.9,19,11.9,1008.0,0.03,72,73,35.2,10.0,1
1500,31.7,19,12.2,1007.0,0.04,66,85,38.0,10.0,1
1501,31.4,19,11.4,1006.0,0.02,68,63,38.0,10.0,1
1502,31.2,20,10.6,1006.0,0.0,70,40,37.9,10.0,1
1503,30.9,20,9.7,1005.0,0.0,73,18,37.9,10.0,1
1504,29.6,20,9.0,1006.0,0.0,76,17,35.5,10.0,1
1505,28.3,0,8.3,1006.0,0.0,79,17,33.0,10.0,1
1506,27.0,0,7.6,1007.0,0.0,83,17,30.6,10.0,1
1507,26.5,0,7.6,1007.0,0.0,84,20,29.8,10.0,1
1508,26.0,14,7.6,1008.0,0.0,84,23,29.0,10.0,1
1509,25.5,14,7.6,1009.0,0.0,85,27,28.2,10.0,1
1510,25.5,14,7.8,1009.0,0.0,85,32,28.1,10.0,1
1511,25.4,14,8.0,1008.0,0.0,85,38,28.1,10.0,1
1512,22.2,19,6.1,1011.0,0.04,82,84,24.6,10.0,1
1513,22.3,19,6.0,1010.0,0.02,81,71,24.7,10.0,1
1514,22.4,14,5.9,1010.0,0.0,80,59,24.7,10.0,1
1515,22.5,14,5.8,1010.0,0.0,80,46,24.8,10.0,1
1516,22.6,14,5.4,1010.0,0.0,80,39,24.9,10.0,1
1517,22.8,0,5.0,1011.0,0.0,80,32,24.9,10.0,1
1518,22.9,20,4.7,1011.0,0.0,80,24,25.0,10.0,1
1519,24.7,20,5.3,1011.0,0.0,74,25,26.7,10.0,1
1520,26.4,20,5.9,1011.0,0.0,67,25,28.4,10.0,1
1521,28.2,20,6.5,1011.0,0.0,61,25,30.1,10.0,1
1522,29.5,20,6.7,1010.0,0.0,58,44,31.9,10.0,1
1523,30.7,19,7.0,1008.0,0.03,55,64,33.7,10.0,1
1524,32.0,19,7.2,1007.0,0.04,53,83,35.5,10.0,1
1525,31.2,19,6.1,1007.0,0.02,57,61,34.8,10.0,1
1526,30.4,20,5.0,1007.0,0.0,62,38,34.1,10.0,1
1527,29.6,20,4.0,1007.0,0.0,66,16,33.4,10.0,1
1528,27.7,20,4.7,1008.0,0.0,73,21,30.9,10.0,1
1529,25.8,14,5.4,1009.0,0.0,79,25,28.5,10.0,1
1530,23.9,14,6.1,1009.0,0.0,85,30,26.0,10.0,1
1531,23.6,14,6.5,1010.0,0.0,84,35,25.7,10.0,1
1532,23.2,14,6.8,1010.0,0.0,83,40,25.3,10.0,1
1533,22.9,14,7.2,1011.0,0.0,81,45,25.0,10.0,1
1534,22.4,14,6.7,1011.0,0.0,84,45,24.7,10.0,1
1535,21.9,14,6.2,1011.0,0.0,86,46,21.9,10.0,1
1536,4.9,14,8.3,1019.0,0.0,74,41,2.9,10.0,1
1537,5.0,14,7.9,1019.0,0.0,74,47,3.2,9.7,1
1538,5.2,21,7.6,1019.0,0.0,75,53,3.4,9.3,1
1539,5.3,21,7.2,1019.0,0.0,75,59,3.7,9.0,1
1540,4.7,21,7.0,1019.0,0.0,77,73,3.1,9.3,1
1541,4.2,7,6.7,1019.0,0.0,79,86,2.6,9.7,1
1542,3.6,7,6.5,1019.0,0.0,80,100,2.0,10.0,1
1543,4.1,7,6.7,1019.0,0.0,80,79,2.5,9.7,1
1544,4.7,21,7.0,1019.0,0.0,80,58,3.1,9.3,1
1545,5.2,21,7.2,1020.0,0.0,80,37,3.6,9.0,1
1546,6.0,21,6.8,1019.0,0.0,76,39,4.7,9.0,1
1547,6.9,21,6.5,1019.0,0.0,71,42,5.7,9.0,1
1548,7.7,21,6.1,1019.0,0.0,66,44,6.8,9.0,1
1549,8.9,21,7.7,1016.0,0.0,60,55,7.8,9.0,1
1550,10.0,21,9.2,1014.0,0.03,54,65,8.9,9.0,1
1551,11.2,21,10.8,1012.0,0.04,48,76,9.9,9.0,1
1552,10.8,21,12.2,1012.0,0.02,51,65,9.2,9.0,1
1553,10.3,21,13.7,1012.0,0.0,54,54,8.5,9.0,1
1554,9.9,21,15.1,1013.0,0.0,57,44,7.8,9.0,1
1555,8.6,21,13.6,1014.0,0.0,64,56,6.5,9.0,1
1556,7.4,21,12.0,1016.0,0.03,71,68,5.2,9.0,1
1557,6.1,21,10.4,1018.0,0.04,77,80,3.9,9.0,1
1558,5.8,21,9.7,1019.0,0.02,80,75,3.7,9.0,1
1559,5.6,21,9.0,1020.0,0.03,82,70,3.6,9.0,1
1560,23.0,19,7.2,1009.0,0.09,90,83,25.3,9.0,1
1561,22.8,19,7.2,1009.0,0.04,91,81,25.1,9.0,1
1562,22.5,19,7.2,1009.0,0.13,92,80,24.9,9.0,1
1563,22.3,19,7.2,1009.0,0.18,92,78,24.7,9.0,1
1564,22.6,19,6.8,1009.0,0.09,92,58,24.9,9.3,1
1565,22.8,0,6.5,1009.0,0.0,91,38,25.2,9.7,1
1566,23.1,20,6.1,1010.0,0.0,90,18,25.4,10.0,1
1567,24.7,20,5.8,1010.0,0.0,84,18,27.2,10.0,1
1568,26.3,20,5.4,1010.0,0.0,77,18,29.0,10.0,1
1569,27.9,20,5.0,1010.0,0.0,71,18,30.8,10.0,1
1570,29.6,20,4.8,1009.0,0.0,66,17,33.3,10.0,1
1571,31.2,20,4.6,1007.0,0.0,61,16,35.9,10.0,1
1572,32.9,20,4.3,1006.0,0.0,57,16,38.4,10.0,1
1573,32.4,20,4.1,1006.0,0.0,61,17,38.3,10.0,1
1574,31.8,20,3.8,1006.0,0.0,66,18,38.3,10.0,1
1575,31.3,20,3.6,1005.0,0.0,70,19,38.2,10.0,1
1576,29.5,20,3.8,1006.0,0.0,73,42,34.9,9.7,1
1577,27.6,19,4.1,1007.0,0.13,76,65,31.5,9.3,1
1578,25.8,19,4.3,1007.0,0.18,79,88,28.2,9.0,1
1579,25.1,19,4.8,1008.0,0.09,83,87,27.5,9.3,1
1580,24.4,6,5.3,1009.0,0.3,87,86,26.7,9.7,1
1581,23.7,6,5.8,1009.0,0.4,91,85,26.0,10.0,1
1582,23.6,6,5.6,1009.0,0.2,92,78,25.9,10.0,1
1583,23.5,6,5.5,1009.0,0.13,92,71,25.8,10.0,1
1584,24.4,19,5.0,1009.0,0.13,77,73,26.2,9.0,1
1585,24.4,19,5.8,1009.0,0.07,76,73,26.2,9.3,1
1586,24.5,19,6.5,1009.0,0.03,75,74,26.2,9.7,1
1587,24.5,19,7.2,1009.0,0.04,74,74,26.2,10.0,1
1588,24.7,19,6.7,1009.0,0.02,76,57,26.5,10.0,1
1589,24.9,0,6.2,1010.0,0.0,78,40,26.9,10.0,1
1590,25.1,20,5.8,1010.0,0.0,80,23,27.2,10.0,1
1591,26.6,20,6.8,1010.0,0.0,74,22,29.2,10.0,1
1592,28.1,20,7.9,1010.0,0.0,69,22,31.1,10.0,1
1593,29.6,20,9.0,1010.0,0.0,64,21,33.1,10.0,1
1594,30.7,20,8.4,1009.0,0.0,62,39,35.0,10.0,1
1595,31.8,19,7.8,1008.0,0.03,60,58,37.0,10.0,1
1596,32.9,19,7.2,1006.0,0.04,58,76,38.9,10.0,1
1597,32.4,19,6.7,1006.0,0.02,62,56,38.6,10.0,1
1598,31.9,20,6.2,1006.0,0.0,65,37,38.4,10.0,1
1599,31.4,20,5.8,1006.0,0.0,69,17,38.1,10.0,1
1600,29.8,20,5.9,1006.0,0.0,72,22,35.3,10.0,1
1601,28.3,14,6.0,1007.0,0.0,75,28,32.4,10.0,1
1602,26.7,14,6.1,1008.0,0.0,78,33,29.6,10.0,1
1603,26.4,14,6.2,1008.0,0.0,78,32,29.0,10.0,1
1604,26.1,14,6.4,1009.0,0.0,77,31,28.5,10.0,1
1605,25.8,14,6.5,1009.0,0.0,76,30,27.9,10.0,1
1606,25.3,14,6.1,1009.0,0.0,77,30,27.3,10.0,1
1607,24.8,14,5.8,1009.0,0.0,78,29,26.8,10.0,1
1608,25.4,14,8.3,1008.0,0.0,86,44,28.0,10.0,1
1609,25.0,14,8.3,1008.0,0.0,86,38,27.5,10.0,1
1610,24.7,14,8.3,1008.0,0.0,86,32,27.0,10.0,1
1611,24.3,14,8.3,1008.0,0.0,86,25,26.5,10.0,1
1612,24.4,14,8.4,1008.0,0.0,87,27,26.7,10.0,1
1613,24.6,14,8.5,1009.0,0.0,87,29,26.9,10.0,1
1614,24.7,14,8.6,1009.0,0.0,87,31,27.1,10.0,1
1615,26.2,14,10.6,1009.0,0.0,81,29,29.0,10.0,1
1616,27.7,14,12.5,1009.0,0.0,74,28,31.0,10.0,1
1617,29.2,14,14.4,1009.0,0.0,68,26,32.9,10.0,1
1618,29.9,14,14.4,1008.0,0.0,66,24,33.8,10.0,1
1619,30.5,20,14.4,1007.0,0.0,63,22,34.8,10.0,1
1620,31.2,20,14.4,1006.0,0.0,61,20,35.7,10.0,1
1621,31.2,20,13.2,1005.0,0.0,65,19,36.5,10.0,1
1622,31.1,20,12.0,1005.0,0.0,68,18,37.2,10.0,1
1623,31.1,20,10.8,1005.0,0.0,71,17,38.0,10.0,1
1624,29.7,20,10.6,1005.0,0.0,74,18,35.4,10.0,1
1625,28.4,0,10.3,1006.0,0.0,77,19,32.9,10.0,1
1626,27.0,0,10.1,1007.0,0.0,80,19,30.3,10.0,1
1627,26.5,0,9.6,1007.0,0.0,82,38,29.7,9.7,1
1628,26.1,19,9.1,1008.0,0.1,85,56,29.1,9.3,1
1629,25.6,19,8.6,1008.0,0.13,87,75,28.5,9.0,1
1630,25.2,19,8.5,1008.0,0.07,88,79,28.0,9.0,1
1631,24.9,19,8.4,1009.0,0.1,88,83,27.4,9.0,1
1632,21.4,14,5.8,1011.0,0.0,89,46,21.4,10.0,1
1633,21.3,14,5.9,1011.0,0.0,89,46,21.3,10.0,1
1634,21.2,14,6.0,1011.0,0.0,89,46,21.2,10.0,1
1635,21.1,14,6.1,1011.0,0.0,89,47,21.1,10.0,1
1636,21.6,14,5.8,1011.0,0.0,88,55,21.6,10.0,1
1637,22.1,19,5.4,1012.0,0.03,86,64,24.7,10.0,1
1638,22.6,19,5.0,1012.0,0.04,85,73,24.9,10.0,1
1639,24.1,19,5.3,1013.0,0.02,80,68,26.4,10.0,1
1640,25.6,14,5.5,1013.0,0.0,75,63,27.9,10.0,1
1641,27.1,14,5.8,1013.0,0.0,70,59,29.4,10.0,1
1642,27.7,14,5.0,1012.0,0.0,70,64,30.5,9.7,1
1643,28.4,19,4.3,1011.0,0.13,70,70,31.6,9.3,1
1644,29.0,19,3.6,1010.0,0.18,69,75,32.7,9.0,1
1645,28.4,19,3.1,1010.0,0.09,73,60,31.9,9.3,1
1646,27.7,14,2.6,1010.0,0.0,76,45,31.2,9.7,1
1647,27.1,14,2.2,1009.0,0.0,80,30,30.4,10.0,1
1648,25.6,14,3.7,1010.0,0.0,85,38,28.6,10.0,1
1649,24.0,6,5.3,1011.0,0.33,89,47,26.7,10.0,1
1650,22.5,6,6.8,1012.0,0.44,94,56,24.9,10.0,1
1651,22.3,6,6.2,1012.0,0.22,95,71,24.8,10.0,1
1652,22.0,6,5.6,1013.0,0.17,96,85,24.6,10.0,1
1653,21.8,6,5.0,1013.0,0.22,98,100,21.8,10.0,1
1654,21.7,6,3.8,1013.0,0.11,98,100,21.7,7.3,1
1655,21.5,4,2.6,1013.0,0.13,98,100,21.5,4.7,1
1656,5.3,21,8.3,1020.0,0.04,84,65,3.4,9.0,1
1657,5.0,21,7.4,1020.0,0.02,84,73,3.3,9.0,1
1658,4.8,21,6.6,1019.0,0.03,84,81,3.3,9.0,1
1659,4.5,21,5.8,1019.0,0.04,83,89,3.2,9.0,1
1660,4.6,21,6.5,1019.0,0.02,81,77,3.1,9.0,1
1661,4.6,21,7.2,1018.0,0.03,79,64,2.9,9.0,1
1662,4.7,21,7.9,1018.0,0.04,77,52,2.8,9.0,1
1663,5.0,21,7.1,1019.0,0.02,76,49,3.4,9.0,1
1664,5.2,21,6.2,1019.0,0.0,75,47,3.9,9.0,1
1665,5.5,21,5.4,1020.0,0.0,73,45,4.5,9.0,1
1666,6.7,21,6.2,1019.0,0.0,67,49,5.7,9.0,1
1667,8.0,21,7.1,1018.0,0.0,60,54,6.9,9.0,1
1668,9.2,21,7.9,1017.0,0.0,54,59,8.1,9.0,1
1669,9.4,21,9.0,1016.0,0.0,56,63,8.1,9.0,1
1670,9.5,21,10.1,1015.0,0.03,57,67,8.1,9.0,1
1671,9.7,21,11.2,1013.0,0.04,59,71,8.1,9.0,1
1672,8.8,21,10.4,1014.0,0.02,65,76,7.2,9.0,1
1673,8.0,21,9.7,1015.0,0.03,72,82,6.3,9.0,1
1674,7.1,21,9.0,1016.0,0.04,78,87,5.4,9.0,1
1675,6.6,21,9.5,1017.0,0.02,80,77,4.7,9.0,1
1676,6.2,21,10.0,1017.0,0.03,82,68,4.1,9.0,1
1677,5.7,21,10.4,1018.0,0.04,85,58,3.4,9.0,1
1678,5.6,21,8.3,1019.0,0.02,83,72,3.9,9.0,1
1679,5.4,21,6.1,1019.0,0.0,82,86,4.4,9.0,1
1680,23.4,6,5.4,1009.0,0.18,92,65,25.7,10.0,1
1681,23.2,6,5.5,1009.0,0.09,93,65,25.6,10.0,1
1682,23.1,6,5.6,1009.0,0.17,94,66,25.4,10.0,1
1683,22.9,6,5.8,1010.0,0.22,94,67,25.3,10.0,1
1684,23.1,6,6.0,1010.0,0.11,94,66,25.5,10.0,1
1685,23.4,1,6.2,1011.0,0.0,93,64,25.8,10.0,1
1686,23.6,1,6.5,1012.0,0.0,93,63,26.0,10.0,1
1687,24.5,1,5.9,1012.0,0.0,88,57,27.0,10.0,1
1688,25.4,14,5.3,1012.0,0.0,84,51,27.9,10.0,1
1689,26.3,14,4.7,1012.0,0.0,79,45,28.9,10.0,1
1690,27.7,14,4.1,1011.0,0.0,75,39,31.0,10.0,1
1691,29.0,14,3.5,1009.0,0.0,70,32,33.0,10.0,1
1692,30.4,14,2.9,1008.0,0.0,66,26,35.1,10.0,1
1693,30.2,14,3.5,1008.0,0.0,69,26,35.2,10.0,1
1694,29.9,14,4.1,1008.0,0.0,72,26,35.3,10.0,1
1695,29.7,14,4.7,1007.0,0.0,75,26,35.4,10.0,1
1696,28.3,14,3.7,1008.0,0.0,78,25,33.0,10.0,1
1697,27.0,0,2.8,1009.0,0.0,81,24,30.6,10.0,1
1698,25.6,0,1.8,1009.0,0.0,84,24,28.2,10.0,1
1699,25.2,0,1.7,1010.0,0.0,85,34,27.7,10.0,1
1700,24.8,6,1.6,1010.0,0.07,86,43,27.2,10.0,1
1701,24.4,6,1.4,1011.0,0.09,88,53,26.7,10.0,1
1702,23.7,6,2.2,1011.0,0.04,91,61,26.1,8.3,1
1703,23.0,15,2.9,1011.0,0.17,94,68,25.4,6.7,1
1704,24.3,14,5.4,1010.0,0.0,79,29,26.2,10.0,1
1705,24.0,14,5.4,1010.0,0.0,80,47,26.0,10.0,1
1706,23.8,19,5.4,1010.0,0.03,81,66,25.7,10.0,1
1707,23.5,19,5.4,1010.0,0.04,83,84,25.5,10.0,1
1708,23.7,19,5.5,1010.0,0.02,84,80,25.8,9.7,1
1709,24.0,19,5.6,1011.0,0.1,85,77,26.1,9.3,1
1710,24.2,19,5.8,1012.0,0.13,87,73,26.4,9.0,1
1711,25.3,19,6.4,1012.0,0.07,83,74,27.8,9.0,1
1712,26.4,19,7.0,1012.0,0.07,79,75,29.1,9.0,1
1713,27.5,19,7.6,1012.0,0.09,74,76,30.5,9.0,1
1714,28.6,19,7.0,1011.0,0.04,71,74,32.2,9.3,1
1715,29.6,19,6.4,1010.0,0.03,68,72,33.8,9.7,1
1716,30.7,19,5.8,1009.0,0.04,65,70,35.5,10.0,1
1717,30.5,19,5.0,1008.0,0.02,68,72,35.7,10.0,1
1718,30.4,19,4.3,1008.0,0.03,70,75,35.8,10.0,1
1719,30.2,19,3.6,1008.0,0.04,73,77,36.0,10.0,1
1720,28.8,19,3.7,1008.0,0.02,75,61,33.6,10.0,1
1721,27.5,14,3.8,1009.0,0.0,78,44,31.1,10.0,1
1722,26.1,14,4.0,1010.0,0.0,80,28,28.7,10.0,1
1723,25.5,14,5.8,1010.0,0.0,83,48,28.0,10.0,1
1724,24.8,13,7.6,1011.0,0.0,86,68,27.2,10.0,1
1725,24.2,13,9.4,1012.0,0.0,89,88,26.5,10.0,1
1726,23.8,13,7.2,1012.0,0.0,91,92,26.1,7.3,1
1727,23.4,4,5.0,1012.0,0.13,93,96,25.8,4.7,1
1728,24.5,19,8.3,1009.0,0.13,89,87,26.9,9.0,1
1729,24.3,19,8.4,1009.0,0.07,89,71,26.7,9.3,1
1730,24.2,14,8.5,1009.0,0.0,89,54,26.5,9.7,1
1731,24.0,14,8.6,1009.0,0.0,89,38,26.3,10.0,1
1732,24.0,14,8.9,1009.0,0.0,90,48,26.3,10.0,1
1733,24.0,1,9.1,1010.0,0.0,90,58,26.3,10.0,1
1734,24.0,1,9.4,1011.0,0.0,90,68,26.3,10.0,1
1735,24.9,1,7.8,1011.0,0.0,88,56,27.5,10.0,1
1736,25.8,14,6.2,1011.0,0.0,85,45,28.8,10.0,1
1737,26.7,14,4.7,1012.0,0.0,83,33,30.0,10.0,1
1738,27.9,14,5.9,1011.0,0.0,78,39,31.8,10.0,1
1739,29.2,14,7.1,1010.0,0.0,72,45,33.5,10.0,1
1740,30.4,14,8.3,1008.0,0.0,67,51,35.3,10.0,1
1741,30.0,14,6.7,1008.0,0.0,69,61,34.8,10.0,1
1742,29.7,1,5.2,1008.0,0.0,71,72,34.4,10.0,1
1743,29.3,1,3.6,1008.0,0.0,73,83,33.9,10.0,1
1744,27.5,1,5.5,1009.0,0.0,80,88,31.4,9.7,1
1745,25.6,5,7.4,1010.0,0.33,88,94,28.9,9.3,1
1746,23.8,5,9.4,1011.0,0.44,96,100,26.4,9.0,1
1747,23.8,5,8.2,1011.0,0.22,96,90,26.4,9.3,1
1748,23.7,6,7.0,1012.0,0.2,97,80,26.3,9.7,1
1749,23.7,6,5.8,1012.0,0.27,97,70,26.3,10.0,1
1750,23.3,6,4.8,1012.0,0.13,98,80,25.9,9.0,1
1751,23.0,11,3.8,1012.0,1.2,98,90,25.5,8.0,1
1752,21.4,4,1.4,1013.0,0.18,99,100,21.4,2.0,1
1753,21.3,4,1.3,1012.0,0.09,99,100,21.3,4.7,1
1754,21.3,6,1.2,1012.0,0.33,99,100,21.3,7.3,1
1755,21.2,6,1.1,1012.0,0.44,99,100,21.2,10.0,1
1756,21.2,6,1.0,1012.0,0.22,99,100,21.2,9.7,1
1757,21.3,5,0.8,1013.0,0.57,99,100,21.3,9.3,1
1758,21.3,5,0.7,1014.0,0.76,99,100,21.3,9.0,1
1759,21.4,5,0.7,1014.0,0.38,99,100,21.4,9.3,1
1760,21.5,6,0.7,1014.0,0.33,99,100,21.5,9.7,1
1761,21.6,6,0.7,1014.0,0.44,99,100,21.6,10.0,1
1762,21.7,6,1.1,1013.0,0.22,99,100,21.7,9.7,1
1763,21.7,5,1.4,1012.0,0.63,99,100,21.7,9.3,1
1764,21.8,5,1.8,1012.0,0.84,99,100,21.8,9.0,1
1765,21.7,5,1.7,1011.0,0.42,99,100,21.7,9.3,1
1766,21.7,6,1.6,1011.0,0.3,99,100,21.7,9.7,1
1767,21.6,6,1.4,1011.0,0.4,99,100,21.6,10.0,1
1768,21.6,6,1.4,1011.0,0.2,99,100,21.6,9.7,1
1769,21.5,5,1.4,1012.0,0.67,100,100,21.5,9.3,1
1770,21.5,5,1.4,1012.0,0.89,100,100,21.5,9.0,1
1771,21.4,5,1.3,1012.0,0.44,100,100,21.4,9.0,1
1772,21.3,5,1.2,1012.0,0.47,99,100,21.3,9.0,1
1773,21.2,5,1.1,1012.0,0.62,99,100,21.2,9.0,1
1774,21.0,5,0.8,1012.0,0.31,99,100,21.0,6.7,1
1775,20.9,4,0.6,1011.0,0.07,99,100,20.9,4.3,1
1776,5.3,21,4.0,1020.0,0.0,81,100,4.9,9.0,1
1777,5.2,21,4.1,1019.0,0.0,82,80,4.7,9.3,1
1778,5.0,14,4.2,1019.0,0.0,82,59,4.4,9.7,1
1779,4.9,14,4.3,1018.0,0.0,82,39,4.2,10.0,1
1780,4.8,14,4.1,1018.0,0.0,83,44,4.2,9.7,1
1781,4.6,21,3.8,1018.0,0.0,84,49,4.2,9.3,1
1782,4.5,21,3.6,1018.0,0.0,85,54,4.2,9.0,1
1783,4.7,21,3.0,1018.0,0.0,85,52,4.5,9.3,1
1784,4.8,14,2.4,1019.0,0.0,84,51,4.7,9.7,1
1785,5.0,14,1.8,1019.0,0.0,84,49,5.0,10.0,1
1786,5.9,14,2.5,1019.0,0.0,79,48,5.8,9.7,1
1787,6.7,21,3.2,1018.0,0.0,75,47,6.6,9.3,1
1788,7.6,21,4.0,1018.0,0.0,71,45,7.4,9.0,1
1789,8.2,21,4.0,1016.0,0.0,68,56,8.1,9.0,1
1790,8.9,21,4.0,1014.0,0.03,66,67,8.9,9.0,1
1791,9.5,21,4.0,1012.0,0.04,63,78,9.6,9.0,1
1792,9.1,21,5.8,1012.0,0.02,66,72,8.6,9.0,1
1793,8.7,21,7.6,1012.0,0.0,69,67,7.7,9.0,1
1794,8.3,21,9.4,1012.0,0.0,73,61,6.7,9.0,1
1795,7.7,21,7.9,1013.0,0.0,75,54,6.4,9.0,1
1796,7.1,21,6.5,1014.0,0.0,78,46,6.1,9.0,1
1797,6.5,21,5.0,1016.0,0.0,81,39,5.8,9.0,1
1798,6.5,21,5.2,1016.0,0.0,79,42,5.8,9.0,1
1799,6.6,21,5.3,1016.0,0.0,76,45,5.8,9.0,1
1800,22.3,15,3.6,1012.0,0.22,97,75,24.8,5.0,1
1801,22.2,15,3.5,1011.0,0.11,97,83,24.7,4.0,1
1802,22.0,4,3.4,1011.0,0.17,97,92,24.7,3.0,1
1803,21.9,4,3.2,1011.0,0.22,98,100,21.9,2.0,1
1804,22.0,4,3.4,1012.0,0.11,98,100,22.0,1.3,1
1805,22.0,2,3.5,1013.0,0.03,98,100,24.7,0.7,1
1806,22.1,2,3.6,1013.0,0.04,97,100,24.7,0.0,1
1807,22.2,2,3.7,1013.0,0.02,97,100,24.8,3.3,1
1808,22.4,6,3.8,1013.0,0.1,97,100,24.9,6.7,1
1809,22.5,6,4.0,1014.0,0.13,97,100,25.0,10.0,1
1810,22.5,6,4.3,1013.0,0.07,97,100,25.0,9.7,1
